fips,name
14000US36081040300,"Census Tract 403, Queens, NY"
14000US36081040400,"Census Tract 404, Queens, NY"
14000US36081040500,"Census Tract 405, Queens, NY"
14000US36081040700,"Census Tract 407, Queens, NY"
14000US36081040900,"Census Tract 409, Queens, NY"
14000US36081041100,"Census Tract 411, Queens, NY"
14000US36081041300,"Census Tract 413, Queens, NY"
14000US36081041400,"Census Tract 414, Queens, NY"
14000US36081041500,"Census Tract 415, Queens, NY"
14000US36081042400,"Census Tract 424, Queens, NY"
14000US36081042600,"Census Tract 426, Queens, NY"
14000US36081042700,"Census Tract 427, Queens, NY"
14000US36081043200,"Census Tract 432, Queens, NY"
14000US36081043400,"Census Tract 434, Queens, NY"
14000US36081043701,"Census Tract 437.01, Queens, NY"
14000US36081043702,"Census Tract 437.02, Queens, NY"
14000US36081043900,"Census Tract 439, Queens, NY"
14000US36081044000,"Census Tract 440, Queens, NY"
14000US36081044301,"Census Tract 443.01, Queens, NY"
14000US36081044302,"Census Tract 443.02, Queens, NY"
14000US36081044400,"Census Tract 444, Queens, NY"
14000US36081044601,"Census Tract 446.01, Queens, NY"
14000US36081044602,"Census Tract 446.02, Queens, NY"
14000US36081044800,"Census Tract 448, Queens, NY"
14000US36081045000,"Census Tract 450, Queens, NY"
14000US36081045200,"Census Tract 452, Queens, NY"
14000US36081045400,"Census Tract 454, Queens, NY"
14000US36081045500,"Census Tract 455, Queens, NY"
14000US36081045600,"Census Tract 456, Queens, NY"
14000US36081045700,"Census Tract 457, Queens, NY"
14000US36081045800,"Census Tract 458, Queens, NY"
14000US36081045900,"Census Tract 459, Queens, NY"
14000US36081046000,"Census Tract 460, Queens, NY"
14000US36081046100,"Census Tract 461, Queens, NY"
14000US36081046200,"Census Tract 462, Queens, NY"
14000US36081046300,"Census Tract 463, Queens, NY"
14000US36081046400,"Census Tract 464, Queens, NY"
14000US36081046500,"Census Tract 465, Queens, NY"
14000US36081046600,"Census Tract 466, Queens, NY"
14000US36081046700,"Census Tract 467, Queens, NY"
14000US36081046800,"Census Tract 468, Queens, NY"
14000US36081046900,"Census Tract 469, Queens, NY"
14000US36081047000,"Census Tract 470, Queens, NY"
14000US36081047100,"Census Tract 471, Queens, NY"
14000US36081047200,"Census Tract 472, Queens, NY"
14000US36081047300,"Census Tract 473, Queens, NY"
14000US36081047500,"Census Tract 475, Queens, NY"
14000US36081047600,"Census Tract 476, Queens, NY"
14000US36081047800,"Census Tract 478, Queens, NY"
14000US36081047900,"Census Tract 479, Queens, NY"
14000US36081048000,"Census Tract 480, Queens, NY"
14000US36081048100,"Census Tract 481, Queens, NY"
14000US36081048200,"Census Tract 482, Queens, NY"
14000US36081048300,"Census Tract 483, Queens, NY"
14000US36081048400,"Census Tract 484, Queens, NY"
14000US36081048500,"Census Tract 485, Queens, NY"
14000US36081048900,"Census Tract 489, Queens, NY"
14000US36081049200,"Census Tract 492, Queens, NY"
14000US36081049301,"Census Tract 493.01, Queens, NY"
14000US36081049302,"Census Tract 493.02, Queens, NY"
14000US36081049500,"Census Tract 495, Queens, NY"
14000US36081049600,"Census Tract 496, Queens, NY"
14000US36081049700,"Census Tract 497, Queens, NY"
14000US36081049900,"Census Tract 499, Queens, NY"
14000US36081050000,"Census Tract 500, Queens, NY"
14000US36081050201,"Census Tract 502.01, Queens, NY"
14000US36081050202,"Census Tract 502.02, Queens, NY"
14000US36081050400,"Census Tract 504, Queens, NY"
14000US36081050500,"Census Tract 505, Queens, NY"
14000US36081050600,"Census Tract 506, Queens, NY"
14000US36081050700,"Census Tract 507, Queens, NY"
14000US36081050800,"Census Tract 508, Queens, NY"
14000US36081051000,"Census Tract 510, Queens, NY"
14000US36081051100,"Census Tract 511, Queens, NY"
14000US36081051200,"Census Tract 512, Queens, NY"
14000US36081051300,"Census Tract 513, Queens, NY"
14000US36081051500,"Census Tract 515, Queens, NY"
14000US36081051600,"Census Tract 516, Queens, NY"
14000US36081051700,"Census Tract 517, Queens, NY"
14000US36081051800,"Census Tract 518, Queens, NY"
14000US36081052000,"Census Tract 520, Queens, NY"
14000US36081052100,"Census Tract 521, Queens, NY"
14000US36081052200,"Census Tract 522, Queens, NY"
14000US36081052400,"Census Tract 524, Queens, NY"
14000US36081052500,"Census Tract 525, Queens, NY"
14000US36081052600,"Census Tract 526, Queens, NY"
14000US36081052800,"Census Tract 528, Queens, NY"
14000US36081053000,"Census Tract 530, Queens, NY"
14000US36081053100,"Census Tract 531, Queens, NY"
14000US36081053200,"Census Tract 532, Queens, NY"
14000US36081053401,"Census Tract 534.01, Queens, NY"
14000US36081053500,"Census Tract 535, Queens, NY"
14000US36081053601,"Census Tract 536.01, Queens, NY"
14000US36081053800,"Census Tract 538, Queens, NY"
14000US36081053900,"Census Tract 539, Queens, NY"
14000US36081054000,"Census Tract 540, Queens, NY"
14000US36081054200,"Census Tract 542, Queens, NY"
14000US36081054500,"Census Tract 545, Queens, NY"
14000US36081054700,"Census Tract 547, Queens, NY"
14000US36081054800,"Census Tract 548, Queens, NY"
14000US36081054900,"Census Tract 549, Queens, NY"
14000US36081055100,"Census Tract 551, Queens, NY"
14000US36081055200,"Census Tract 552, Queens, NY"
14000US36081055300,"Census Tract 553, Queens, NY"
14000US36081055400,"Census Tract 554, Queens, NY"
14000US36081055500,"Census Tract 555, Queens, NY"
14000US36081055600,"Census Tract 556, Queens, NY"
14000US36081055700,"Census Tract 557, Queens, NY"
14000US36081055800,"Census Tract 558, Queens, NY"
14000US36081055900,"Census Tract 559, Queens, NY"
14000US36081056000,"Census Tract 560, Queens, NY"
14000US36081056100,"Census Tract 561, Queens, NY"
14000US36081056200,"Census Tract 562, Queens, NY"
14000US36081056400,"Census Tract 564, Queens, NY"
14000US36081056500,"Census Tract 565, Queens, NY"
14000US36081056600,"Census Tract 566, Queens, NY"
14000US36081056700,"Census Tract 567, Queens, NY"
14000US36081056800,"Census Tract 568, Queens, NY"
14000US36081057700,"Census Tract 577, Queens, NY"
14000US36081057900,"Census Tract 579, Queens, NY"
14000US36081058000,"Census Tract 580, Queens, NY"
14000US36081058100,"Census Tract 581, Queens, NY"
14000US36081058200,"Census Tract 582, Queens, NY"
14000US36081058300,"Census Tract 583, Queens, NY"
14000US36081058500,"Census Tract 585, Queens, NY"
14000US36081058700,"Census Tract 587, Queens, NY"
14000US36081058900,"Census Tract 589, Queens, NY"
14000US36081059000,"Census Tract 590, Queens, NY"
14000US36081059100,"Census Tract 591, Queens, NY"
14000US36081059200,"Census Tract 592, Queens, NY"
14000US36081059300,"Census Tract 593, Queens, NY"
14000US36081059400,"Census Tract 594, Queens, NY"
14000US36081059500,"Census Tract 595, Queens, NY"
14000US36081059600,"Census Tract 596, Queens, NY"
14000US36081059800,"Census Tract 598, Queens, NY"
14000US36081059900,"Census Tract 599, Queens, NY"
14000US36081060000,"Census Tract 600, Queens, NY"
14000US36081060100,"Census Tract 601, Queens, NY"
14000US36081060300,"Census Tract 603, Queens, NY"
14000US36081060600,"Census Tract 606, Queens, NY"
14000US36081060701,"Census Tract 607.01, Queens, NY"
14000US36081060800,"Census Tract 608, Queens, NY"
14000US36081061000,"Census Tract 610, Queens, NY"
14000US36081061200,"Census Tract 612, Queens, NY"
14000US36081061301,"Census Tract 613.01, Queens, NY"
14000US36081061302,"Census Tract 613.02, Queens, NY"
14000US36081061400,"Census Tract 614, Queens, NY"
14000US36081061601,"Census Tract 616.01, Queens, NY"
14000US36081061602,"Census Tract 616.02, Queens, NY"
14000US36081061800,"Census Tract 618, Queens, NY"
14000US36081061900,"Census Tract 619, Queens, NY"
14000US36081062000,"Census Tract 620, Queens, NY"
14000US36081062100,"Census Tract 621, Queens, NY"
14000US36081062200,"Census Tract 622, Queens, NY"
14000US36081062300,"Census Tract 623, Queens, NY"
14000US36081062400,"Census Tract 624, Queens, NY"
14000US36081062500,"Census Tract 625, Queens, NY"
14000US36081062600,"Census Tract 626, Queens, NY"
14000US36081062700,"Census Tract 627, Queens, NY"
14000US36081062900,"Census Tract 629, Queens, NY"
14000US36081063000,"Census Tract 630, Queens, NY"
14000US36081063200,"Census Tract 632, Queens, NY"
14000US36081063301,"Census Tract 633.01, Queens, NY"
14000US36081063302,"Census Tract 633.02, Queens, NY"
14000US36081063500,"Census Tract 635, Queens, NY"
14000US36081063700,"Census Tract 637, Queens, NY"
14000US36081063800,"Census Tract 638, Queens, NY"
14000US36081063900,"Census Tract 639, Queens, NY"
14000US36081064101,"Census Tract 641.01, Queens, NY"
14000US36081064102,"Census Tract 641.02, Queens, NY"
14000US36081064500,"Census Tract 645, Queens, NY"
14000US36081064600,"Census Tract 646, Queens, NY"
14000US36081065000,"Census Tract 650, Queens, NY"
14000US36081065400,"Census Tract 654, Queens, NY"
14000US36081065501,"Census Tract 655.01, Queens, NY"
14000US36081065600,"Census Tract 656, Queens, NY"
14000US36081065702,"Census Tract 657.02, Queens, NY"
14000US36081065703,"Census Tract 657.03, Queens, NY"
14000US36081065900,"Census Tract 659, Queens, NY"
14000US36081066000,"Census Tract 660, Queens, NY"
14000US36081066100,"Census Tract 661, Queens, NY"
14000US36081066300,"Census Tract 663, Queens, NY"
14000US36081066400,"Census Tract 664, Queens, NY"
14000US36081066501,"Census Tract 665.01, Queens, NY"
14000US36081066701,"Census Tract 667.01, Queens, NY"
14000US36081066900,"Census Tract 669, Queens, NY"
14000US36081067100,"Census Tract 671, Queens, NY"
14000US36081067700,"Census Tract 677, Queens, NY"
14000US36081067900,"Census Tract 679, Queens, NY"
14000US36081068000,"Census Tract 680, Queens, NY"
14000US36081068200,"Census Tract 682, Queens, NY"
14000US36081068300,"Census Tract 683, Queens, NY"
14000US36081068700,"Census Tract 687, Queens, NY"
14000US36081069000,"Census Tract 690, Queens, NY"
14000US36081069300,"Census Tract 693, Queens, NY"
14000US36081069400,"Census Tract 694, Queens, NY"
14000US36081069500,"Census Tract 695, Queens, NY"
14000US36081069701,"Census Tract 697.01, Queens, NY"
14000US36081069702,"Census Tract 697.02, Queens, NY"
14000US36081070300,"Census Tract 703, Queens, NY"
14000US36081070700,"Census Tract 707, Queens, NY"
14000US36081070900,"Census Tract 709, Queens, NY"
14000US36081071100,"Census Tract 711, Queens, NY"
14000US36081071303,"Census Tract 713.03, Queens, NY"
14000US36081071304,"Census Tract 713.04, Queens, NY"
14000US36081071305,"Census Tract 713.05, Queens, NY"
14000US36081071306,"Census Tract 713.06, Queens, NY"
14000US36081071600,"Census Tract 716, Queens, NY"
14000US36081071701,"Census Tract 717.01, Queens, NY"
14000US36081071702,"Census Tract 717.02, Queens, NY"
14000US36081071900,"Census Tract 719, Queens, NY"
14000US36081072100,"Census Tract 721, Queens, NY"
14000US36081072300,"Census Tract 723, Queens, NY"
14000US36081072900,"Census Tract 729, Queens, NY"
14000US36081073100,"Census Tract 731, Queens, NY"
14000US36081073700,"Census Tract 737, Queens, NY"
14000US36081073900,"Census Tract 739, Queens, NY"
14000US36081074100,"Census Tract 741, Queens, NY"
14000US36081074300,"Census Tract 743, Queens, NY"
14000US36081074500,"Census Tract 745, Queens, NY"
14000US36081074700,"Census Tract 747, Queens, NY"
14000US36081074900,"Census Tract 749, Queens, NY"
14000US36081075701,"Census Tract 757.01, Queens, NY"
14000US36081075702,"Census Tract 757.02, Queens, NY"
14000US36081076901,"Census Tract 769.01, Queens, NY"
14000US36081076902,"Census Tract 769.02, Queens, NY"
14000US36081077300,"Census Tract 773, Queens, NY"
14000US36081077500,"Census Tract 775, Queens, NY"
14000US36081077902,"Census Tract 779.02, Queens, NY"
14000US36081077903,"Census Tract 779.03, Queens, NY"
14000US36081077904,"Census Tract 779.04, Queens, NY"
14000US36081077905,"Census Tract 779.05, Queens, NY"
14000US36081077906,"Census Tract 779.06, Queens, NY"
14000US36081077907,"Census Tract 779.07, Queens, NY"
14000US36081077908,"Census Tract 779.08, Queens, NY"
14000US36081078800,"Census Tract 788, Queens, NY"
14000US36081079000,"Census Tract 790, Queens, NY"
14000US36081079200,"Census Tract 792, Queens, NY"
14000US36081079300,"Census Tract 793, Queens, NY"
14000US36081079701,"Census Tract 797.01, Queens, NY"
14000US36081079702,"Census Tract 797.02, Queens, NY"
14000US36081079900,"Census Tract 799, Queens, NY"
14000US36081080301,"Census Tract 803.01, Queens, NY"
14000US36081080302,"Census Tract 803.02, Queens, NY"
14000US36081080900,"Census Tract 809, Queens, NY"
14000US36081081400,"Census Tract 814, Queens, NY"
14000US36081081800,"Census Tract 818, Queens, NY"
14000US36081083700,"Census Tract 837, Queens, NY"
14000US36081083800,"Census Tract 838, Queens, NY"
14000US36081084000,"Census Tract 840, Queens, NY"
14000US36081084500,"Census Tract 845, Queens, NY"
14000US36081084601,"Census Tract 846.01, Queens, NY"
14000US36081084602,"Census Tract 846.02, Queens, NY"
14000US36081084900,"Census Tract 849, Queens, NY"
14000US36081085300,"Census Tract 853, Queens, NY"
14000US36081085500,"Census Tract 855, Queens, NY"
14000US36081085700,"Census Tract 857, Queens, NY"
14000US36081085900,"Census Tract 859, Queens, NY"
14000US36081086100,"Census Tract 861, Queens, NY"
14000US36081086300,"Census Tract 863, Queens, NY"
14000US36081086400,"Census Tract 864, Queens, NY"
14000US36081086500,"Census Tract 865, Queens, NY"
14000US36081086900,"Census Tract 869, Queens, NY"
14000US36081087100,"Census Tract 871, Queens, NY"
14000US36081088400,"Census Tract 884, Queens, NY"
14000US36081088901,"Census Tract 889.01, Queens, NY"
14000US36081089200,"Census Tract 892, Queens, NY"
14000US36081090700,"Census Tract 907, Queens, NY"
14000US36081091601,"Census Tract 916.01, Queens, NY"
14000US36081091602,"Census Tract 916.02, Queens, NY"
14000US36081091800,"Census Tract 918, Queens, NY"
14000US36081091900,"Census Tract 919, Queens, NY"
14000US36081092200,"Census Tract 922, Queens, NY"
14000US36081092500,"Census Tract 925, Queens, NY"
14000US36081092800,"Census Tract 928, Queens, NY"
14000US36081092900,"Census Tract 929, Queens, NY"
14000US36081093401,"Census Tract 934.01, Queens, NY"
14000US36081093402,"Census Tract 934.02, Queens, NY"
14000US36081093800,"Census Tract 938, Queens, NY"
14000US36081093900,"Census Tract 939, Queens, NY"
14000US36081094201,"Census Tract 942.01, Queens, NY"
14000US36081094202,"Census Tract 942.02, Queens, NY"
14000US36081094203,"Census Tract 942.03, Queens, NY"
14000US36081094500,"Census Tract 945, Queens, NY"
14000US36081094700,"Census Tract 947, Queens, NY"
14000US36081095400,"Census Tract 954, Queens, NY"
14000US36081096400,"Census Tract 964, Queens, NY"
14000US36081097202,"Census Tract 972.02, Queens, NY"
14000US36081097203,"Census Tract 972.03, Queens, NY"
14000US36081097204,"Census Tract 972.04, Queens, NY"
14000US36081097300,"Census Tract 973, Queens, NY"
14000US36081098100,"Census Tract 981, Queens, NY"
14000US36081098700,"Census Tract 987, Queens, NY"
14000US36081099100,"Census Tract 991, Queens, NY"
14000US36081099200,"Census Tract 992, Queens, NY"
14000US36081099701,"Census Tract 997.01, Queens, NY"
14000US36081099703,"Census Tract 997.03, Queens, NY"
14000US36081099704,"Census Tract 997.04, Queens, NY"
14000US36081099705,"Census Tract 997.05, Queens, NY"
14000US36081099801,"Census Tract 998.01, Queens, NY"
14000US36081099802,"Census Tract 998.02, Queens, NY"
14000US36081099900,"Census Tract 999, Queens, NY"
14000US36081100801,"Census Tract 1008.01, Queens, NY"
14000US36081100802,"Census Tract 1008.02, Queens, NY"
14000US36081101001,"Census Tract 1010.01, Queens, NY"
14000US36081101002,"Census Tract 1010.02, Queens, NY"
14000US36081101700,"Census Tract 1017, Queens, NY"
14000US36081102900,"Census Tract 1029, Queens, NY"
14000US36081103201,"Census Tract 1032.01, Queens, NY"
14000US36081103202,"Census Tract 1032.02, Queens, NY"
14000US36081103300,"Census Tract 1033, Queens, NY"
14000US36081103900,"Census Tract 1039, Queens, NY"
14000US36081104700,"Census Tract 1047, Queens, NY"
14000US36081105900,"Census Tract 1059, Queens, NY"
14000US36081107201,"Census Tract 1072.01, Queens, NY"
14000US36081107202,"Census Tract 1072.02, Queens, NY"
14000US36081108500,"Census Tract 1085, Queens, NY"
14000US36081109300,"Census Tract 1093, Queens, NY"
14000US36081109700,"Census Tract 1097, Queens, NY"
14000US36081109900,"Census Tract 1099, Queens, NY"
14000US36081111300,"Census Tract 1113, Queens, NY"
14000US36081112300,"Census Tract 1123, Queens, NY"
14000US36081112900,"Census Tract 1129, Queens, NY"
14000US36081113300,"Census Tract 1133, Queens, NY"
14000US36081113900,"Census Tract 1139, Queens, NY"
14000US36081114100,"Census Tract 1141, Queens, NY"
14000US36081114700,"Census Tract 1147, Queens, NY"
14000US36081115100,"Census Tract 1151, Queens, NY"
14000US36081115500,"Census Tract 1155, Queens, NY"
14000US36081115700,"Census Tract 1157, Queens, NY"
14000US36081115900,"Census Tract 1159, Queens, NY"
14000US36081116100,"Census Tract 1161, Queens, NY"
14000US36081116300,"Census Tract 1163, Queens, NY"
14000US36081116700,"Census Tract 1167, Queens, NY"
14000US36081117100,"Census Tract 1171, Queens, NY"
14000US36081117500,"Census Tract 1175, Queens, NY"
14000US36081118100,"Census Tract 1181, Queens, NY"
14000US36081118500,"Census Tract 1185, Queens, NY"
14000US36081118700,"Census Tract 1187, Queens, NY"
14000US36081118900,"Census Tract 1189, Queens, NY"
14000US36081119100,"Census Tract 1191, Queens, NY"
14000US36081119300,"Census Tract 1193, Queens, NY"
14000US36081119500,"Census Tract 1195, Queens, NY"
14000US36081119900,"Census Tract 1199, Queens, NY"
14000US36081120100,"Census Tract 1201, Queens, NY"
14000US36081120300,"Census Tract 1203, Queens, NY"
14000US36081120500,"Census Tract 1205, Queens, NY"
14000US36081120700,"Census Tract 1207, Queens, NY"
14000US36081121100,"Census Tract 1211, Queens, NY"
14000US36081121500,"Census Tract 1215, Queens, NY"
14000US36081122300,"Census Tract 1223, Queens, NY"
14000US36081122701,"Census Tract 1227.01, Queens, NY"
14000US36081122702,"Census Tract 1227.02, Queens, NY"
14000US36081124100,"Census Tract 1241, Queens, NY"
14000US36081124700,"Census Tract 1247, Queens, NY"
14000US36081125700,"Census Tract 1257, Queens, NY"
14000US36081126500,"Census Tract 1265, Queens, NY"
14000US36081126700,"Census Tract 1267, Queens, NY"
14000US36081127700,"Census Tract 1277, Queens, NY"
14000US36081128300,"Census Tract 1283, Queens, NY"
14000US36081129102,"Census Tract 1291.02, Queens, NY"
14000US36081129103,"Census Tract 1291.03, Queens, NY"
14000US36081129104,"Census Tract 1291.04, Queens, NY"
14000US36081130100,"Census Tract 1301, Queens, NY"
14000US36081133300,"Census Tract 1333, Queens, NY"
14000US36081133900,"Census Tract 1339, Queens, NY"
14000US36081134100,"Census Tract 1341, Queens, NY"
14000US36081134700,"Census Tract 1347, Queens, NY"
14000US36081136700,"Census Tract 1367, Queens, NY"
14000US36081137700,"Census Tract 1377, Queens, NY"
14000US36081138501,"Census Tract 1385.01, Queens, NY"
14000US36081138502,"Census Tract 1385.02, Queens, NY"
14000US36081139900,"Census Tract 1399, Queens, NY"
14000US36081140300,"Census Tract 1403, Queens, NY"
14000US36081140901,"Census Tract 1409.01, Queens, NY"
14000US36081140902,"Census Tract 1409.02, Queens, NY"
14000US36081141700,"Census Tract 1417, Queens, NY"
14000US36081142900,"Census Tract 1429, Queens, NY"
14000US36081143500,"Census Tract 1435, Queens, NY"
14000US36081144100,"Census Tract 1441, Queens, NY"
14000US36081144700,"Census Tract 1447, Queens, NY"
14000US36081145101,"Census Tract 1451.01, Queens, NY"
14000US36081145102,"Census Tract 1451.02, Queens, NY"
14000US36081145900,"Census Tract 1459, Queens, NY"
14000US36081146300,"Census Tract 1463, Queens, NY"
14000US36081146700,"Census Tract 1467, Queens, NY"
14000US36081147100,"Census Tract 1471, Queens, NY"
14000US36081147900,"Census Tract 1479, Queens, NY"
14000US36081148300,"Census Tract 1483, Queens, NY"
14000US36081150701,"Census Tract 1507.01, Queens, NY"
14000US36081150702,"Census Tract 1507.02, Queens, NY"
14000US36081152901,"Census Tract 1529.01, Queens, NY"
14000US36081152902,"Census Tract 1529.02, Queens, NY"
14000US36081155101,"Census Tract 1551.01, Queens, NY"
14000US36081155102,"Census Tract 1551.02, Queens, NY"
14000US36081156700,"Census Tract 1567, Queens, NY"
14000US36081157101,"Census Tract 1571.01, Queens, NY"
14000US36081157102,"Census Tract 1571.02, Queens, NY"
14000US36081157901,"Census Tract 1579.01, Queens, NY"
14000US36081157902,"Census Tract 1579.02, Queens, NY"
14000US36081157903,"Census Tract 1579.03, Queens, NY"
14000US36081161700,"Census Tract 1617, Queens, NY"
14000US36081162100,"Census Tract 1621, Queens, NY"
14000US36081990100,"Census Tract 9901, Queens, NY"
14000US36085000300,"Census Tract 3, Richmond, NY"
14000US36085000600,"Census Tract 6, Richmond, NY"
14000US36085000700,"Census Tract 7, Richmond, NY"
14000US36085000800,"Census Tract 8, Richmond, NY"
14000US36085000900,"Census Tract 9, Richmond, NY"
14000US36085001100,"Census Tract 11, Richmond, NY"
14000US36085001700,"Census Tract 17, Richmond, NY"
14000US36085001800,"Census Tract 18, Richmond, NY"
14000US36085002001,"Census Tract 20.01, Richmond, NY"
14000US36085002002,"Census Tract 20.02, Richmond, NY"
14000US36085002100,"Census Tract 21, Richmond, NY"
14000US36085002700,"Census Tract 27, Richmond, NY"
14000US36085002900,"Census Tract 29, Richmond, NY"
14000US36085003300,"Census Tract 33, Richmond, NY"
14000US36085003600,"Census Tract 36, Richmond, NY"
14000US36085003900,"Census Tract 39, Richmond, NY"
14000US36085004000,"Census Tract 40, Richmond, NY"
14000US36085004700,"Census Tract 47, Richmond, NY"
14000US36085005000,"Census Tract 50, Richmond, NY"
14000US36085005900,"Census Tract 59, Richmond, NY"
14000US36085006400,"Census Tract 64, Richmond, NY"
14000US36085006700,"Census Tract 67, Richmond, NY"
14000US36085007000,"Census Tract 70, Richmond, NY"
14000US36085007400,"Census Tract 74, Richmond, NY"
14000US36085007500,"Census Tract 75, Richmond, NY"
14000US36085007700,"Census Tract 77, Richmond, NY"
14000US36085008100,"Census Tract 81, Richmond, NY"
14000US36085009601,"Census Tract 96.01, Richmond, NY"
14000US36085009602,"Census Tract 96.02, Richmond, NY"
14000US36085009700,"Census Tract 97, Richmond, NY"
14000US36085010500,"Census Tract 105, Richmond, NY"
14000US36085011201,"Census Tract 112.01, Richmond, NY"
14000US36085011202,"Census Tract 112.02, Richmond, NY"
14000US36085011401,"Census Tract 114.01, Richmond, NY"
14000US36085011402,"Census Tract 114.02, Richmond, NY"
14000US36085012100,"Census Tract 121, Richmond, NY"
14000US36085012200,"Census Tract 122, Richmond, NY"
14000US36085012500,"Census Tract 125, Richmond, NY"
14000US36085012804,"Census Tract 128.04, Richmond, NY"
14000US36085012805,"Census Tract 128.05, Richmond, NY"
14000US36085012806,"Census Tract 128.06, Richmond, NY"
14000US36085013201,"Census Tract 132.01, Richmond, NY"
14000US36085013203,"Census Tract 132.03, Richmond, NY"
14000US36085013204,"Census Tract 132.04, Richmond, NY"
14000US36085013301,"Census Tract 133.01, Richmond, NY"
14000US36085013302,"Census Tract 133.02, Richmond, NY"
14000US36085013400,"Census Tract 134, Richmond, NY"
14000US36085013800,"Census Tract 138, Richmond, NY"
14000US36085014100,"Census Tract 141, Richmond, NY"
14000US36085014604,"Census Tract 146.04, Richmond, NY"
14000US36085014605,"Census Tract 146.05, Richmond, NY"
14000US36085014606,"Census Tract 146.06, Richmond, NY"
14000US36085014607,"Census Tract 146.07, Richmond, NY"
14000US36085014608,"Census Tract 146.08, Richmond, NY"
14000US36085014700,"Census Tract 147, Richmond, NY"
14000US36085015100,"Census Tract 151, Richmond, NY"
14000US36085015400,"Census Tract 154, Richmond, NY"
14000US36085015601,"Census Tract 156.01, Richmond, NY"
14000US36085015602,"Census Tract 156.02, Richmond, NY"
14000US36085015603,"Census Tract 156.03, Richmond, NY"
14000US36085016901,"Census Tract 169.01, Richmond, NY"
14000US36085017005,"Census Tract 170.05, Richmond, NY"
14000US36085017007,"Census Tract 170.07, Richmond, NY"
14000US36085017008,"Census Tract 170.08, Richmond, NY"
14000US36085017009,"Census Tract 170.09, Richmond, NY"
14000US36085017010,"Census Tract 170.10, Richmond, NY"
14000US36085017011,"Census Tract 170.11, Richmond, NY"
14000US36085017012,"Census Tract 170.12, Richmond, NY"
14000US36085017300,"Census Tract 173, Richmond, NY"
14000US36085017600,"Census Tract 176, Richmond, NY"
14000US36085017700,"Census Tract 177, Richmond, NY"
14000US36085018100,"Census Tract 181, Richmond, NY"
14000US36085018701,"Census Tract 187.01, Richmond, NY"
14000US36085018702,"Census Tract 187.02, Richmond, NY"
14000US36085018901,"Census Tract 189.01, Richmond, NY"
14000US36085018902,"Census Tract 189.02, Richmond, NY"
14000US36085019700,"Census Tract 197, Richmond, NY"
14000US36085019800,"Census Tract 198, Richmond, NY"
14000US36085020100,"Census Tract 201, Richmond, NY"
14000US36085020700,"Census Tract 207, Richmond, NY"
14000US36085020801,"Census Tract 208.01, Richmond, NY"
14000US36085020803,"Census Tract 208.03, Richmond, NY"
14000US36085020804,"Census Tract 208.04, Richmond, NY"
14000US36085021300,"Census Tract 213, Richmond, NY"
14000US36085022300,"Census Tract 223, Richmond, NY"
14000US36085022600,"Census Tract 226, Richmond, NY"
14000US36085022800,"Census Tract 228, Richmond, NY"
14000US36085023100,"Census Tract 231, Richmond, NY"
14000US36085023900,"Census Tract 239, Richmond, NY"
14000US36085024401,"Census Tract 244.01, Richmond, NY"
14000US36085024402,"Census Tract 244.02, Richmond, NY"
14000US36085024700,"Census Tract 247, Richmond, NY"
14000US36085024800,"Census Tract 248, Richmond, NY"
14000US36085025100,"Census Tract 251, Richmond, NY"
14000US36085027301,"Census Tract 273.01, Richmond, NY"
14000US36085027302,"Census Tract 273.02, Richmond, NY"
14000US36085027702,"Census Tract 277.02, Richmond, NY"
14000US36085027704,"Census Tract 277.04, Richmond, NY"
14000US36085027705,"Census Tract 277.05, Richmond, NY"
14000US36085027706,"Census Tract 277.06, Richmond, NY"
14000US36085027900,"Census Tract 279, Richmond, NY"
14000US36085029102,"Census Tract 291.02, Richmond, NY"
14000US36085029103,"Census Tract 291.03, Richmond, NY"
14000US36085029104,"Census Tract 291.04, Richmond, NY"
14000US36085030301,"Census Tract 303.01, Richmond, NY"
14000US36085030302,"Census Tract 303.02, Richmond, NY"
14000US36085031901,"Census Tract 319.01, Richmond, NY"
14000US36085031902,"Census Tract 319.02, Richmond, NY"
14000US36085032300,"Census Tract 323, Richmond, NY"
14000US36085990100,"Census Tract 9901, Richmond, NY"
