fips,cnip_2020_12,laborforce_2020_12,employed_2020_12,unemployment_percent_2020_12,ZIP
36081045800,1863.7,1034.9,921.2,10.99,11432
36085016901,2648.8,1448.0,1341.9,7.33,10301
36085016901,2648.8,1448.0,1341.9,7.33,10314
36081157903,3837.0,1725.9,1558.9,9.68,11001
36081157903,3837.0,1725.9,1558.9,9.68,11004
36081099200,2967.9,1502.7,1221.3,18.73,11691
36081012000,1960.7,1055.5,900.1,14.72,11419
36081012400,2357.1,1396.6,1238.8,11.3,11418
36047034800,2017.5,1194.9,1048.8,12.23,11214
36047034800,2017.5,1194.9,1048.8,12.23,11224
36047119000,1873.3,915.1,796.2,12.99,11208
36047017000,2995.0,1413.3,1278.8,9.52,11228
36047099000,1363.8,822.7,738.3,10.26,11236
36081015300,1815.7,1220.5,1127.4,7.63,11103
36081067900,3481.8,1771.7,1590.3,10.24,11374
36081067900,3481.8,1771.7,1590.3,10.24,11379
36005024501,3518.8,1680.1,1356.1,19.28,10453
36061014000,6565.3,4078.7,3939.9,3.4,10028
36061014000,6565.3,4078.7,3939.9,3.4,10075
36005016600,2063.8,1221.0,1082.7,11.33,10461
36005016600,2063.8,1221.0,1082.7,11.33,10465
36047052500,2605.9,1299.8,1182.1,9.06,11211
36081001600,2463.8,1495.6,1300.4,13.05,11421
36081017000,2286.3,1211.9,1005.4,17.04,11420
36081122701,10058.5,5859.6,5003.7,14.61,11365
36047121400,3115.5,1427.2,1143.3,19.89,11208
36047011000,1737.5,877.5,785.2,10.52,11218
36047011000,1737.5,877.5,785.2,10.52,11219
36047011000,1737.5,877.5,785.2,10.52,11232
36047043800,2014.5,1056.7,973.2,7.9,11204
36047043800,2014.5,1056.7,973.2,7.9,11223
36047043800,2014.5,1056.7,973.2,7.9,11230
36047060000,5639.3,3150.6,2937.7,6.76,11235
36047092800,2837.9,1399.4,1214.5,13.21,11212
36047092800,2837.9,1399.4,1214.5,13.21,11236
36081124700,2995.1,1333.1,1167.3,12.44,11365
36081124700,2995.1,1333.1,1167.3,12.44,11366
36081152902,4569.5,2014.7,1865.7,7.4,11362
36005004800,3595.7,2114.7,1661.3,21.44,10472
36061013200,9499.3,7059.9,6844.6,3.05,10021
36061013200,9499.3,7059.9,6844.6,3.05,10075
36061013200,9499.3,7059.9,6844.6,3.05,10162
36061018400,6327.1,2759.7,2317.8,16.01,10029
36061018400,6327.1,2759.7,2317.8,16.01,10035
36047039700,2819.1,1670.0,1407.1,15.74,11221
36047049500,2529.6,1816.8,1633.8,10.07,11206
36047049500,2529.6,1816.8,1633.8,10.07,11211
36047038900,2595.2,1754.0,1535.9,12.43,11206
36047038900,2595.2,1754.0,1535.9,12.43,11221
36081061400,1205.6,621.3,529.3,14.81,11411
36061017401,3673.2,1427.1,1210.1,15.21,10029
36005007700,1534.7,724.1,606.5,16.24,10455
36005007700,1534.7,724.1,606.5,16.24,10456
36005007700,1534.7,724.1,606.5,16.24,10459
36061001502,7268.4,5985.4,5678.1,5.13,10005
36061001502,7268.4,5985.4,5678.1,5.13,10038
36061001502,7268.4,5985.4,5678.1,5.13,10045
36061001502,7268.4,5985.4,5678.1,5.13,10272
36005026601,2839.5,1497.9,1379.5,7.9,10461
36061007100,5407.7,3843.7,3687.5,4.06,10001
36061007100,5407.7,3843.7,3687.5,4.06,10011
36061007100,5407.7,3843.7,3687.5,4.06,10014
36061007100,5407.7,3843.7,3687.5,4.06,10119
36061007100,5407.7,3843.7,3687.5,4.06,10121
36005021700,3931.5,2252.5,1840.1,18.31,10452
36005021700,3931.5,2252.5,1840.1,18.31,10453
36047107000,1634.3,1029.0,905.9,11.96,11207
36047107000,1634.3,1029.0,905.9,11.96,11208
36047107000,1634.3,1029.0,905.9,11.96,11239
36047040200,2480.0,1169.4,1038.4,11.2,11223
36047088600,3570.8,1851.8,1494.9,19.27,11212
36047098200,3098.7,1264.4,1022.7,19.12,11207
36047098200,3098.7,1264.4,1022.7,19.12,11236
36047093800,2082.9,1005.9,874.1,13.1,11203
36047093200,1194.9,557.5,468.0,16.05,11203
36047093200,1194.9,557.5,468.0,16.05,11234
36047074600,2003.5,1078.5,982.3,8.92,11210
36047074600,2003.5,1078.5,982.3,8.92,11229
36047074600,2003.5,1078.5,982.3,8.92,11234
36081067700,1558.6,831.7,764.6,8.07,11379
36081055900,940.4,647.5,543.7,16.03,11385
36081029100,5411.0,2642.8,2353.7,10.94,11372
36081029100,5411.0,2642.8,2353.7,10.94,11377
36081035100,3669.3,1744.3,1532.3,12.15,11369
36081035100,3669.3,1744.3,1532.3,12.15,11372
36081065900,1458.6,860.0,800.3,6.94,11379
36005029600,1416.8,900.6,807.6,10.33,10461
36047013100,3608.6,2794.3,2661.8,4.74,11215
36047013100,3608.6,2794.3,2661.8,4.74,11217
36047051500,1994.3,1767.6,1705.3,3.52,11211
36047051500,1994.3,1767.6,1705.3,3.52,11222
36047037500,2723.9,1632.7,1387.2,15.04,11221
36047037500,2723.9,1632.7,1387.2,15.04,11233
36047001500,7041.5,5000.7,4391.6,12.18,11201
36047026900,2690.2,1758.3,1556.3,11.49,11216
36047105801,4808.3,1648.9,1456.2,11.69,11239
36047013700,2940.0,2098.7,1963.8,6.43,11215
36081051000,1442.5,779.8,676.2,13.29,11412
36081051000,1442.5,779.8,676.2,13.29,11423
36081051000,1442.5,779.8,676.2,13.29,11429
36081063000,1474.3,752.1,693.8,7.75,11413
36081155101,1872.5,143.7,133.9,6.82,11005
36081050400,1693.5,1007.5,830.7,17.55,11412
36061030300,3996.5,2665.6,2387.5,10.43,10034
36005022702,1320.5,759.6,644.9,15.1,10452
36047078000,2010.9,1102.6,956.9,13.21,11210
36047008000,3219.7,1955.2,1764.8,9.74,11220
36047055200,2710.2,1416.1,1306.0,7.77,11229
36047021200,4074.3,1815.9,1606.9,11.51,11219
36047111800,2558.5,1070.1,904.3,15.49,11208
36047048200,4390.4,2136.4,1898.0,11.16,11218
36047048200,4390.4,2136.4,1898.0,11.16,11230
36047050804,5262.3,3479.5,3093.2,11.1,11226
36047115200,2335.1,1196.0,1027.8,14.06,11207
36047016200,2013.1,1272.8,1158.7,8.96,11209
36047066200,1430.5,718.2,641.9,10.62,11234
36081025500,1270.0,769.2,690.2,10.27,11377
36081062300,1772.8,1046.3,970.0,7.29,11385
36081031700,5288.3,2797.4,2563.6,8.36,11105
36081031700,5288.3,2797.4,2563.6,8.36,11370
36081077906,2974.1,1378.4,1280.6,7.1,11367
36081050500,1255.0,769.3,689.1,10.43,11374
36081050500,1255.0,769.3,689.1,10.43,11379
36081142900,3135.0,1632.1,1482.9,9.14,11358
36081142900,3135.0,1632.1,1482.9,9.14,11361
36081142900,3135.0,1632.1,1482.9,9.14,11364
36081142900,3135.0,1632.1,1482.9,9.14,11365
36081125700,2671.4,1369.0,1172.8,14.33,11365
36081125700,2671.4,1369.0,1172.8,14.33,11366
36061011000,6375.1,4706.8,4529.8,3.76,10022
36061011000,6375.1,4706.8,4529.8,3.76,10065
36005019400,1907.6,1149.7,1010.3,12.12,10461
36005019400,1907.6,1149.7,1010.3,12.12,10465
36005044400,3634.3,1952.6,1688.0,13.55,10466
36047056500,2788.2,2002.8,1886.8,5.79,11222
36047007100,4228.5,2208.3,1810.8,18.0,11217
36047003500,1731.8,1163.1,1073.2,7.73,11217
36047003500,1731.8,1163.1,1073.2,7.73,11243
36047025700,1801.9,1163.7,958.8,17.61,11206
36047039100,2437.4,1651.3,1362.7,17.48,11206
36047039100,2437.4,1651.3,1362.7,17.48,11221
36085027301,3299.4,1702.2,1544.7,9.25,10314
36085005000,3426.1,1772.7,1576.5,11.07,10304
36085005000,3426.1,1772.7,1576.5,11.07,10305
36081021600,3537.8,2084.1,1856.6,10.92,11415
36081021600,3537.8,2084.1,1856.6,10.92,11418
36081021600,3537.8,2084.1,1856.6,10.92,11424
36081022002,5979.1,3659.1,3214.6,12.15,11435
36047100800,1763.3,1044.8,926.8,11.29,11236
36047091000,3451.3,914.6,583.7,36.18,11212
36047026000,2939.2,1239.4,1060.1,14.47,11204
36081092900,5157.7,2802.4,2510.7,10.41,11356
36081004300,2025.0,1146.9,940.7,17.98,11101
36081004300,2025.0,1146.9,940.7,17.98,11106
36081074300,3732.2,1806.3,1650.3,8.64,11375
36081059300,3639.8,2171.4,1948.7,10.26,11385
36081049700,2655.0,1511.4,1377.1,8.89,11373
36081049700,2655.0,1511.4,1377.1,8.89,11377
36081049700,2655.0,1511.4,1377.1,8.89,11378
36061007400,3970.4,2872.1,2724.3,5.15,10016
36047007700,4165.3,3062.7,2871.0,6.26,11231
36047037700,3850.4,2040.5,1813.1,11.14,11233
36047015500,3282.4,2283.2,2167.5,5.07,11215
36081157101,7027.1,3843.0,3521.3,8.37,11001
36081157101,7027.1,3843.0,3521.3,8.37,11004
36081157101,7027.1,3843.0,3521.3,8.37,11426
36061020500,4558.7,1568.5,1453.0,7.36,10025
36061020500,4558.7,1568.5,1453.0,7.36,10027
36061020500,4558.7,1568.5,1453.0,7.36,10115
36047023000,2221.7,1191.8,1101.5,7.58,11204
36047023000,2221.7,1191.8,1101.5,7.58,11218
36047023000,2221.7,1191.8,1101.5,7.58,11219
36047061600,1337.6,351.5,327.4,6.86,11235
36081027600,1266.6,687.0,593.1,13.67,11434
36005008300,5001.7,2778.2,2291.1,17.53,10455
36061003300,4157.1,3248.9,3115.1,4.12,10007
36061003300,4157.1,3248.9,3115.1,4.12,10012
36061003300,4157.1,3248.9,3115.1,4.12,10013
36047002200,4120.4,1839.1,1585.4,13.79,11220
36047006600,3063.0,1923.9,1739.7,9.57,11209
36047029200,2296.1,1101.4,991.0,10.02,11214
36047073200,2046.0,915.2,786.0,14.12,11210
36047073200,2046.0,915.2,786.0,14.12,11234
36047009200,4467.4,2390.4,2075.5,13.17,11220
36047009200,4467.4,2390.4,2075.5,13.17,11232
36047105804,6014.4,2064.7,1759.0,14.81,11207
36047105804,6014.4,2064.7,1759.0,14.81,11239
36047007000,2269.2,1062.4,962.9,9.37,11220
36047109800,1777.1,1030.4,871.2,15.45,11207
36047109800,1777.1,1030.4,871.2,15.45,11212
36047109800,1777.1,1030.4,871.2,15.45,11236
36047065600,1361.5,676.8,637.1,5.87,11234
36047070000,1317.8,667.6,622.1,6.82,11234
36081064500,1738.6,981.5,875.4,10.81,11375
36081028500,4072.0,2248.8,2023.4,10.02,11372
36085004700,2466.4,1208.4,1108.4,8.28,10301
36085004700,2466.4,1208.4,1108.4,8.28,10304
36085004700,2466.4,1208.4,1108.4,8.28,10310
36081072300,1775.6,960.6,895.7,6.76,11375
36081119500,1253.7,592.3,528.3,10.81,11358
36081059500,4385.8,2770.0,2448.1,11.62,11378
36081059500,4385.8,2770.0,2448.1,11.62,11385
36081098100,1945.1,895.3,830.1,7.28,11357
36081062700,2363.5,1383.6,1250.5,9.62,11385
36005035100,3444.9,1981.7,1794.7,9.44,10471
36005017702,4528.9,2389.7,1933.6,19.09,10456
36005017702,4528.9,2389.7,1933.6,19.09,10457
36005042902,3396.8,1874.1,1498.9,20.02,10467
36061022000,5364.5,3639.1,3289.9,9.6,10026
36061022000,5364.5,3639.1,3289.9,9.6,10027
36081060000,1080.1,542.5,489.6,9.75,11411
36081046200,5821.0,2977.5,2552.2,14.28,11432
36081061900,2469.6,1347.4,1192.7,11.48,11379
36081061900,2469.6,1347.4,1192.7,11.48,11385
36081156700,1446.9,445.8,385.8,13.46,11004
36081156700,1446.9,445.8,385.8,13.46,11426
36081156700,1446.9,445.8,385.8,13.46,11427
36081011300,4017.7,2804.8,2578.4,8.07,11105
36005036902,1621.0,803.8,598.8,25.5,10457
36005042500,4843.7,3117.9,2553.0,18.12,10458
36005042500,4843.7,3117.9,2553.0,18.12,10467
36005038900,4116.2,2364.0,1931.7,18.29,10458
36061006800,7656.7,5605.6,5180.0,7.59,10010
36061006800,7656.7,5605.6,5180.0,7.59,10016
36061006800,7656.7,5605.6,5180.0,7.59,10159
36005045600,3056.0,1594.1,1447.6,9.19,10464
36005045600,3056.0,1594.1,1447.6,9.19,10466
36005045600,3056.0,1594.1,1447.6,9.19,10475
36005045600,3056.0,1594.1,1447.6,9.19,10550
36005045600,3056.0,1594.1,1447.6,9.19,10803
36005046202,7939.2,3609.7,2958.2,18.05,10469
36005046202,7939.2,3609.7,2958.2,18.05,10475
36081047200,3383.3,1440.9,1297.0,9.99,11423
36081047200,3383.3,1440.9,1297.0,9.99,11432
36081015200,2479.1,1327.2,1125.7,15.18,11419
36081061301,5196.5,3151.2,2799.4,11.16,11379
36081061301,5196.5,3151.2,2799.4,11.16,11381
36081061301,5196.5,3151.2,2799.4,11.16,11385
36081157102,1885.9,1031.5,916.3,11.17,11426
36081047500,3466.6,2177.2,1913.9,12.09,11373
36081062900,2344.0,1378.4,1266.0,8.15,11385
36061023300,6127.9,4187.5,3830.9,8.52,10031
36005038700,2774.3,1624.8,1242.2,23.55,10458
36061003700,2289.9,1609.8,1544.0,4.09,10012
36061003700,2289.9,1609.8,1544.0,4.09,10013
36061003700,2289.9,1609.8,1544.0,4.09,10014
36005024700,1648.3,870.3,759.8,12.7,10453
36061029100,10405.7,6141.4,5245.3,14.59,10034
36061029100,10405.7,6141.4,5245.3,14.59,10040
36061015400,12495.7,8822.2,8484.7,3.83,10128
36005035800,7439.1,4081.6,3405.3,16.57,10469
36005015800,919.8,419.1,369.8,11.76,10465
36081055300,2204.6,1352.6,1233.0,8.84,11385
36081162100,5165.6,2938.8,2661.8,9.43,11426
36081162100,5165.6,2938.8,2661.8,9.43,11427
36081162100,5165.6,2938.8,2661.8,9.43,11428
36081093900,4219.5,2248.3,2061.8,8.3,11356
36085013203,4619.6,2396.6,2140.2,10.7,10306
36085013203,4619.6,2396.6,2140.2,10.7,10308
36081044800,2038.8,1117.2,948.9,15.06,11432
36081053000,2147.3,1186.4,1044.8,11.94,11412
36085012200,3359.0,1859.1,1691.1,9.04,10306
36081018600,1577.4,895.5,761.6,14.95,11436
36081104700,5807.9,2473.1,2204.2,10.87,11354
36081104700,5807.9,2473.1,2204.2,10.87,11357
36081044302,3597.8,1975.0,1737.7,12.02,11368
36081044302,3597.8,1975.0,1737.7,12.02,11373
36085017300,1919.3,761.6,672.8,11.66,10314
36081048500,3926.8,2232.1,2042.2,8.51,11373
36081048500,3926.8,2232.1,2042.2,8.51,11377
36081040900,4015.5,2136.4,1873.9,12.29,11368
36081145900,2579.9,1270.9,1168.6,8.05,11358
36081077905,2370.9,1287.7,1140.5,11.43,11367
36081077905,2370.9,1287.7,1140.5,11.43,11432
36081077905,2370.9,1287.7,1140.5,11.43,11435
36081053800,1473.1,879.4,728.8,17.13,11429
36081068200,882.6,504.6,453.9,10.05,11413
36047002300,3349.4,1475.9,1075.5,27.13,11201
36047003300,3380.8,2679.4,2539.2,5.23,11201
36047003300,3380.8,2679.4,2539.2,5.23,11217
36047004500,2966.0,2208.0,2107.6,4.55,11201
36047004500,2966.0,2208.0,2107.6,4.55,11231
36047004900,2426.3,1561.6,1482.2,5.08,11201
36047004900,2426.3,1561.6,1482.2,5.08,11231
36047005900,1174.2,859.3,791.5,7.89,11231
36047012700,4075.1,2481.8,2148.3,13.44,11217
36047019500,3605.4,2623.9,2452.1,6.55,11205
36047020300,1601.5,1176.8,1070.6,9.02,11238
36047020500,2613.4,2105.4,1967.2,6.56,11238
36047025500,4122.3,2051.9,1623.1,20.9,11206
36047030300,3683.3,1715.9,1411.7,17.73,11233
36047034100,2629.7,1300.8,1169.0,10.13,11213
36047034100,2629.7,1300.8,1169.0,10.13,11216
36047036300,3584.6,1597.8,1382.1,13.5,11212
36047036300,3584.6,1597.8,1382.1,13.5,11233
36047041500,3244.8,2175.8,1772.0,18.56,11221
36047050300,2453.8,1860.0,1693.5,8.95,11206
36047050300,2453.8,1860.0,1693.5,8.95,11211
36047052700,5701.3,3539.8,3016.1,14.79,11211
36047059100,3810.0,2929.7,2740.1,6.47,11222
36047059300,1979.3,1387.8,1253.3,9.69,11222
36081004401,3044.4,1546.3,1380.5,10.72,11414
36081004401,3044.4,1546.3,1380.5,10.72,11416
36081004401,3044.4,1546.3,1380.5,10.72,11417
36081018102,3261.3,2247.0,2101.7,6.47,11104
36081044601,2659.5,1439.5,1260.4,12.44,11432
36081044601,2659.5,1439.5,1260.4,12.44,11433
36081050201,1274.8,756.1,667.0,11.78,11412
36081050201,1274.8,756.1,667.0,11.78,11423
36081061601,2030.9,1059.4,962.0,9.19,11411
36081061601,2030.9,1059.4,962.0,9.19,11413
36081061601,2030.9,1059.4,962.0,9.19,11422
36081077904,4679.2,2388.5,2175.1,8.93,11366
36081077904,4679.2,2388.5,2175.1,8.93,11367
36081157902,3726.6,1865.6,1723.2,7.63,11004
36085012805,2157.2,1139.8,1033.1,9.36,10306
36085017005,4383.6,2578.6,2403.8,6.78,10312
36081085700,5031.8,2061.5,1881.3,8.74,11355
36081037900,4888.8,3081.0,2721.0,11.68,11368
36081042700,3722.8,2293.2,2137.5,6.79,11368
36061004200,4981.4,2739.6,2481.8,9.41,10003
36061004200,4981.4,2739.6,2481.8,9.41,10276
36005032400,3085.1,1555.4,1310.0,15.78,10469
36005039901,4301.2,2055.2,1597.4,22.28,10458
36047040500,1435.0,915.8,834.9,8.83,11207
36047001100,1264.2,1153.7,1089.6,5.56,11201
36047001100,1264.2,1153.7,1089.6,5.56,11245
36081011200,1822.4,755.0,630.5,16.49,11416
36081011200,1822.4,755.0,630.5,16.49,11417
36081045000,1920.0,1048.6,922.9,11.99,11432
36005017902,2951.0,1484.3,1226.2,17.39,10456
36005021302,4478.9,2356.2,1981.6,15.9,10452
36061018500,4301.5,2645.7,2490.7,5.86,10025
36061002100,4921.5,3783.5,3678.1,2.79,10007
36061002100,4921.5,3783.5,3678.1,2.79,10008
36061002100,4921.5,3783.5,3678.1,2.79,10013
36061002100,4921.5,3783.5,3678.1,2.79,10268
36061002100,4921.5,3783.5,3678.1,2.79,10274
36061002100,4921.5,3783.5,3678.1,2.79,10279
36047075800,1410.5,667.6,584.2,12.49,11210
36047075800,1410.5,667.6,584.2,12.49,11230
36047086200,2277.0,1184.6,1058.1,10.68,11203
36047112200,2723.4,1150.0,963.0,16.26,11207
36047019200,2326.6,1119.9,1031.8,7.87,11219
36047085000,1246.4,663.2,587.6,11.4,11203
36047059000,1661.5,795.9,725.6,8.83,11235
36047041200,2691.6,1410.6,1282.9,9.05,11223
36047091600,2877.0,1281.6,1000.0,21.97,11212
36047062600,2415.0,1080.4,946.2,12.42,11229
36047062600,2415.0,1080.4,946.2,12.42,11235
36047024000,3074.4,1113.9,1037.1,6.89,11204
36047024000,3074.4,1113.9,1037.1,6.89,11219
36081072900,1156.2,635.2,585.3,7.86,11375
36085027900,1938.1,768.3,701.0,8.76,10306
36085027900,1938.1,768.3,701.0,8.76,10308
36085027900,1938.1,768.3,701.0,8.76,10312
36085027900,1938.1,768.3,701.0,8.76,10314
36081043702,5293.8,2747.3,2459.0,10.49,11368
36081037300,1588.1,962.3,861.9,10.43,11368
36081037300,1588.1,962.3,861.9,10.43,11369
36081010300,3647.2,2405.5,2227.4,7.4,11105
36081140300,2085.2,1108.9,999.1,9.9,11364
36081049500,1227.0,656.6,579.5,11.74,11378
36081049500,1227.0,656.6,579.5,11.74,11379
36085014100,1918.5,1104.2,1009.6,8.57,10302
36085014100,1918.5,1104.2,1009.6,8.57,10310
36085020803,5549.5,3406.2,3196.5,6.16,10309
36081008700,3299.9,1635.1,1316.3,19.5,11102
36061022800,5383.1,3240.5,2658.9,17.95,10030
36061022800,5383.1,3240.5,2658.9,17.95,10037
36047012902,1990.4,1506.8,1432.5,4.93,11217
36047054500,5268.5,1874.5,1653.5,11.79,11249
36047004100,3095.6,2176.9,2053.7,5.66,11201
36047004100,3095.6,2176.9,2053.7,5.66,11217
36081054200,4328.9,2430.1,2169.3,10.73,11428
36081039400,2639.5,1533.1,1277.0,16.7,11412
36085006400,2529.1,1393.0,1162.0,16.58,10305
36085017011,3848.2,2047.8,1851.3,9.6,10312
36005037504,2590.2,1246.2,1012.6,18.74,10457
36061014900,4874.2,2704.7,2600.2,3.86,10023
36047044000,1998.2,960.5,870.6,9.36,11204
36047044000,1998.2,960.5,870.6,9.36,11230
36047092200,2156.9,901.0,713.6,20.8,11212
36047092200,2156.9,901.0,713.6,20.8,11236
36047047000,1576.1,689.8,646.2,6.32,11204
36047079400,1395.3,639.7,569.8,10.93,11226
36047100600,2090.2,1314.7,1156.1,12.06,11236
36047039000,1634.1,761.4,703.6,7.59,11223
36047039000,1634.1,761.4,703.6,7.59,11235
36081094700,1914.9,912.6,831.7,8.86,11356
36081048900,1177.2,591.2,546.6,7.54,11373
36081048900,1177.2,591.2,546.6,7.54,11377
36081109300,2667.8,1262.0,1153.7,8.58,11360
36081109300,2667.8,1262.0,1153.7,8.58,11361
36005039000,2300.6,1404.3,1045.0,25.59,10467
36005039000,2300.6,1404.3,1045.0,25.59,10469
36005032800,2973.0,1442.8,1186.9,17.74,10467
36005032800,2973.0,1442.8,1186.9,17.74,10469
36061014802,6058.2,3983.2,3823.8,4.0,10028
36061014802,6058.2,3983.2,3823.8,4.0,10128
36061022400,6027.9,3149.6,2801.5,11.05,10027
36005020000,3494.8,2133.7,1766.6,17.2,10461
36047041100,2628.7,1399.6,1212.8,13.35,11207
36047047700,3414.3,2834.4,2712.2,4.31,11211
36047047700,3414.3,2834.4,2712.2,4.31,11222
36081068000,4416.4,2374.3,2077.4,12.5,11413
36081084602,823.0,509.3,412.3,19.05,11420
36081084602,823.0,509.3,412.3,19.05,11430
36061008100,7585.0,5715.8,5449.4,4.66,10011
36061026300,8165.7,4947.2,4197.5,15.15,10032
36061026300,8165.7,4947.2,4197.5,15.15,10033
36047077600,3480.0,1924.7,1726.6,10.29,11210
36047026800,3283.5,1671.0,1488.9,10.9,11204
36047026800,3283.5,1671.0,1488.9,10.9,11214
36047057800,2755.0,1280.2,1177.1,8.05,11229
36047077000,2321.8,1291.5,1132.0,12.35,11210
36047077000,2321.8,1291.5,1132.0,12.35,11230
36047043400,2735.0,1415.8,1326.7,6.29,11204
36047043400,2735.0,1415.8,1326.7,6.29,11230
36081003100,945.3,635.0,565.0,11.02,11101
36081077902,3421.3,1990.3,1848.1,7.14,11367
36081143500,2078.1,1038.5,955.5,7.99,11364
36081015500,2165.9,1619.9,1505.3,7.07,11103
36061016600,6058.0,3687.0,3273.7,11.21,10029
36061004400,15727.9,10510.7,10069.3,4.2,10009
36005014400,4430.8,2143.1,1674.0,21.89,10465
36005002800,4610.8,2396.7,2084.5,13.03,10473
36047023100,3345.4,2282.5,2044.7,10.42,11238
36047018300,2398.7,1999.3,1875.4,6.2,11205
36047006300,1652.7,1203.1,1144.5,4.87,11231
36081019000,2075.0,1333.5,1115.6,16.34,11434
36081019000,2075.0,1333.5,1115.6,16.34,11435
36081019000,2075.0,1333.5,1115.6,16.34,11436
36061026700,1759.2,917.4,818.3,10.8,10033
36061026700,1759.2,917.4,818.3,10.8,10040
36047009000,2247.0,1309.1,1128.4,13.8,11232
36047032800,2240.9,954.6,755.3,20.88,11224
36081099801,7213.6,3908.8,3485.5,10.83,11691
36085014607,3769.3,1849.0,1688.9,8.66,10308
36085014607,3769.3,1849.0,1688.9,8.66,10312
36081120100,1459.7,638.4,581.7,8.88,11355
36081041300,3267.0,1774.5,1568.8,11.59,11368
36005006200,5075.9,2372.6,1964.6,17.2,10472
36061020000,3288.0,2159.2,2024.5,6.24,10026
36061020000,3288.0,2159.2,2024.5,6.24,10027
36061020000,3288.0,2159.2,2024.5,6.24,10035
36005026701,3258.1,2015.4,1700.7,15.61,10468
36061013800,11431.8,8456.8,8152.8,3.59,10028
36061013800,11431.8,8456.8,8152.8,3.59,10075
36005040400,2885.9,1639.9,1392.9,15.06,10466
36047057500,3494.1,2548.8,2400.4,5.82,11222
36081101002,3212.4,1272.0,1171.7,7.89,11691
36081065000,2603.4,1438.4,1280.0,11.01,11413
36081065000,2603.4,1438.4,1280.0,11.01,11422
36061028300,7182.2,4175.6,3644.7,12.71,10040
36061019702,2610.1,1608.6,1474.1,8.36,10026
36047058400,2942.6,1564.3,1447.6,7.46,11223
36047058400,2942.6,1564.3,1447.6,7.46,11229
36047058400,2942.6,1564.3,1447.6,7.46,11235
36047102000,1882.1,1041.8,938.7,9.9,11236
36047046202,1422.6,661.5,617.5,6.65,11204
36047046202,1422.6,661.5,617.5,6.65,11230
36047005400,2928.1,1637.4,1521.3,7.09,11209
36047064600,1613.5,876.1,817.2,6.72,11234
36047114202,2502.2,1415.4,1223.5,13.56,11207
36047018000,2777.6,1407.5,1291.1,8.27,11214
36047078800,2526.9,1420.9,1253.5,11.78,11210
36085017010,7517.8,4491.4,4105.3,8.6,10312
36081115700,3098.8,1195.5,1082.0,9.49,11354
36081053500,1021.2,629.2,547.3,13.02,11378
36081053500,1021.2,629.2,547.3,13.02,11385
36081040100,5112.7,3384.2,3009.8,11.06,11368
36081084601,2692.4,1495.7,1283.9,14.16,11420
36081052100,1906.0,1098.3,1014.0,7.68,11378
36047040100,2744.9,1702.2,1461.7,14.13,11207
36047040100,2744.9,1702.2,1461.7,14.13,11221
36047051001,3527.3,2104.3,1760.0,16.36,11226
36047049900,1643.4,1359.5,1246.8,8.29,11211
36047049900,1643.4,1359.5,1246.8,8.29,11222
36047044900,2469.0,1338.8,1147.6,14.28,11211
36047044900,2469.0,1338.8,1147.6,14.28,11222
36047044900,2469.0,1338.8,1147.6,14.28,11237
36081006202,5590.4,3399.6,3011.9,11.4,11414
36081003600,2990.9,1622.5,1423.8,12.25,11416
36081052800,1097.7,558.4,481.7,13.74,11412
36061029300,7515.6,4249.0,3725.6,12.32,10034
36005004300,4508.1,2185.6,1687.4,22.79,10454
36005004300,4508.1,2185.6,1687.4,22.79,10455
36061009700,4969.7,2362.7,2134.5,9.66,10001
36061009700,4969.7,2362.7,2134.5,9.66,10199
36005045102,1540.8,863.6,799.4,7.43,10470
36005045102,1540.8,863.6,799.4,7.43,10704
36005019900,6584.5,3837.0,3274.8,14.65,10452
36005041100,3086.3,1729.0,1439.1,16.77,10458
36005041100,3086.3,1729.0,1439.1,16.77,10468
36081046300,3242.1,1888.4,1680.4,11.01,11368
36081046300,3242.1,1888.4,1680.4,11.01,11373
36081035300,2221.8,1102.6,977.8,11.32,11369
36081035300,2221.8,1102.6,977.8,11.32,11372
36081058500,3522.9,2121.3,1949.8,8.08,11385
36085012500,2337.9,1268.6,1151.1,9.26,10310
36005035000,1854.5,1115.5,1004.3,9.97,10469
36061014402,6232.0,4134.7,3977.3,3.81,10028
36061014402,6232.0,4134.7,3977.3,3.81,10128
36081150701,2701.3,1282.0,1189.9,7.18,11362
36081027200,1741.4,956.3,792.9,17.09,11434
36085007400,3783.4,2126.9,1961.8,7.76,10305
36081049301,1768.6,974.9,875.1,10.24,11377
36081049301,1768.6,974.9,875.1,10.24,11378
36081001400,3523.8,2128.8,1840.8,13.53,11421
36061008601,2786.4,2193.4,2117.4,3.46,10016
36061008601,2786.4,2193.4,2117.4,3.46,10017
36081025700,1343.2,805.2,741.2,7.95,11377
36081029500,3261.8,1835.8,1691.1,7.88,11377
36081098700,1914.1,1030.4,953.7,7.44,11357
36081073900,5082.9,3119.1,2931.1,6.03,11375
36061023802,2884.1,1096.7,1026.7,6.38,10044
36005042000,3166.7,1591.9,1306.0,17.96,10466
36005042200,2702.1,1417.2,1207.1,14.83,10466
36061005501,4069.8,2649.4,2568.8,3.04,10003
36061005501,4069.8,2649.4,2568.8,3.04,10012
36005027402,3173.9,1487.8,1382.5,7.08,10465
36061010400,919.3,521.6,493.8,5.33,10019
36061010400,919.3,521.6,493.8,5.33,10020
36061010400,919.3,521.6,493.8,5.33,10103
36061010400,919.3,521.6,493.8,5.33,10104
